264,킨더독,,exhibition_cafe,반려동물전시카페,02-6959-5979,서울특별시,송파구,잠실동,336-8,서울 송파구 삼전로 53,"",37.50387703,127.08725088,0.00,0,{전화예약가능},,0,159668144,,true,2025-11-17 07:36:32.758758,2025-11-13 10:53:20.793010,2025-11-17 07:36:32.758761,11,11710,11710101
265,바닐라브릭,,exhibition_cafe,반려동물전시카페,"",경기도,남양주시,와부읍,도곡리 185,경기 남양주시 와부읍 궁촌로 167-7,"",37.58107895,127.24362103,0.00,0,{},,0,311815303,,true,2025-11-17 07:36:32.759557,2025-11-13 10:53:21.621342,2025-11-17 07:36:32.759561,41,41360,41360250
276,카페댕,,exhibition_cafe,반려동물전시카페,"",충청남도,공주시,반포면,마암리 588-7,충남 공주시 반포면 왕흥장악로 865,"",36.43063381,127.20394999,0.00,0,{},,0,715461609,,true,2025-11-17 07:36:32.772597,2025-11-13 10:53:30.722213,2025-11-17 07:36:32.772600,44,44150,44150340
280,두젠틀,,exhibition_cafe,반려동물전시카페,02-6014-2120,서울특별시,동작구,상도동,26-27,서울 동작구 상도로 217-4,"",37.50541814,126.94288562,0.00,0,{전화예약가능},,0,778505700,,true,2025-11-17 07:36:32.782787,2025-11-13 10:53:34.058848,2025-11-17 07:36:32.782790,11,11590,47111101
267,공생,,exhibition_cafe,반려동물전시카페,031-923-5766,경기도,고양시,일산서구,덕이동 263-19,경기 고양시 일산서구 탄중로 111,"",37.69339136,126.75787146,0.00,0,{전화예약가능},,0,2082643478,,true,2025-11-17 07:36:32.766425,2025-11-13 10:53:23.235148,2025-11-17 07:36:32.766428,41,41280,41287000
268,모찌네호캉스,,exhibition_cafe,반려동물전시카페,010-7707-3277,경기도,성남시,중원구,성남동 2147,경기 성남시 중원구 산성대로 202,"",37.43709271,127.14099047,0.00,0,{전화예약가능},,0,1519287914,,true,2025-11-17 07:36:32.767177,2025-11-13 10:53:24.080089,2025-11-17 07:36:32.767180,41,41130,41133000
269,개구쟁이,,exhibition_cafe,반려동물전시카페,062-261-2220,광주광역시,북구,망월동,822-2,광주 북구 석곡로529번길 1-21,"",35.20574605,126.95001048,0.00,0,{전화예약가능},,0,274903549,,true,2025-11-17 07:36:32.767957,2025-11-13 10:53:24.893172,2025-11-17 07:36:32.767960,29,31200,41450109
270,코코애견카페,,exhibition_cafe,반려동물전시카페,010-3231-6374,경기도,시흥시,대야동,3-28,경기 시흥시 하우로 152,"",37.46886720,126.78353692,0.00,0,{전화예약가능},,0,1448034074,,true,2025-11-17 07:36:32.768685,2025-11-13 10:53:25.721775,2025-11-17 07:36:32.768688,41,41390,41390101
271,테일45,,exhibition_cafe,반려동물전시카페,031-287-4600,경기도,용인시,기흥구,공세동 155-3,경기 용인시 기흥구 고매로43번길 47,"",37.23550173,127.11684943,0.00,0,{전화예약가능},,0,1260522759,,true,2025-11-17 07:36:32.769357,2025-11-13 10:53:26.562749,2025-11-17 07:36:32.769359,41,41460,41463000
272,더왈츠앤조이피아,,exhibition_cafe,반려동물전시카페,02-564-0927,서울특별시,강남구,역삼동,834-8,서울 강남구 역삼로 134,"",37.49413376,127.03430645,0.00,0,{전화예약가능},,0,1412187080,,true,2025-11-17 07:36:32.769999,2025-11-13 10:53:27.395911,2025-11-17 07:36:32.770001,11,11680,11680101
273,인천개공원 2호점,,exhibition_cafe,반려동물전시카페,032-461-6021,인천광역시,남동구,장수동,452-1,인천 남동구 무네미로 201-15,"",37.45592104,126.74701809,0.00,0,{전화예약가능},,0,1376923896,,true,2025-11-17 07:36:32.770650,2025-11-13 10:53:28.240099,2025-11-17 07:36:32.770653,28,28200,29200126
274,바로나도 영통점,,exhibition_cafe,반려동물전시카페,0503-7151-5540,경기도,수원시,영통구,영통동 1029-9,경기 수원시 영통구 청명로21번길 16,"",37.25020897,127.07941576,0.00,0,{전화예약가능},,0,19218173,,true,2025-11-17 07:36:32.771280,2025-11-13 10:53:29.092280,2025-11-17 07:36:32.771282,41,41110,41117000
283,메르시몽프레,,exhibition_cafe,반려동물전시카페,010-6533-7513,서울특별시,은평구,불광동,484-319,서울 은평구 통일로 870,"",37.62070564,126.92042628,0.00,0,{전화예약가능},,0,2052085625,,true,2025-11-17 07:36:32.771963,2025-11-13 10:53:36.561264,2025-11-17 07:36:32.771966,11,11380,11380103
277,아루스,,exhibition_cafe,반려동물전시카페,"",경기도,화성시,매송면,원평리 264-2,경기 화성시 매송면 화성로 2298-8,"",37.25131324,126.91606539,0.00,0,{},,0,1861957391,,true,2025-11-17 07:36:32.773242,2025-11-13 10:53:31.579137,2025-11-17 07:36:32.773244,41,41590,41590310
279,써니네,,exhibition_cafe,반려동물전시카페,02-334-3712,서울특별시,마포구,동교동,169-29,서울 마포구 양화로18안길 16,"",37.55670605,126.92548089,0.00,0,{전화예약가능},,0,10600580,,true,2025-11-17 07:36:32.774659,2025-11-13 10:53:33.248336,2025-11-17 07:36:32.774663,11,11440,41650106
281,아이조아펫파크 서울점,,exhibition_cafe,반려동물전시카페,010-7598-1160,서울특별시,용산구,이태원동,44-82,서울 용산구 녹사평대로32길 28,"",37.53347978,126.99025863,0.00,0,{전화예약가능},,0,988395705,,true,2025-11-17 07:36:32.775354,2025-11-13 10:53:34.893769,2025-11-17 07:36:32.775357,11,11170,11170130
282,러브앤독 진해점,,exhibition_cafe,반려동물전시카페,"",경상남도,창원시,진해구,자은동 138-1,경남 창원시 진해구 냉천로 156,"",35.15541724,128.71342264,0.00,0,{},,0,633255521,,true,2025-11-17 07:36:32.776009,2025-11-13 10:53:35.721431,2025-11-17 07:36:32.776011,48,48120,48129000
284,울댕카페 파쏘 북대전점,,exhibition_cafe,반려동물전시카페,0503-7150-3401,대전광역시,유성구,관평동,542-22,대전 유성구 관용로 52,"",36.41464007,127.38201223,0.00,0,{전화예약가능},,0,1125213445,,true,2025-11-17 07:36:32.776662,2025-11-13 10:53:37.379327,2025-11-17 07:36:32.776665,30,30200,30200146
285,헤이독 대전점,,exhibition_cafe,반려동물전시카페,042-226-7380,대전광역시,중구,대흥동,147-9,대전 중구 대흥로157번길 48,"",36.32670795,127.42835229,0.00,0,{전화예약가능},,0,15177621,,true,2025-11-17 07:36:32.777365,2025-11-13 10:53:38.208078,2025-11-17 07:36:32.777368,30,31110,48129133
286,집사의하루 홍대점,,exhibition_cafe,반려동물전시카페,02-792-7984,서울특별시,마포구,서교동,364-2,서울 마포구 와우산로21길 19-8,"",37.55207672,126.92267440,0.00,0,{전화예약가능},,0,1228594008,,true,2025-11-17 07:36:32.778048,2025-11-13 10:53:39.046286,2025-11-17 07:36:32.778050,11,11440,46130113
287,고양이정원,,exhibition_cafe,반려동물전시카페,02-2665-4507,서울특별시,강서구,개화동,559-49,서울 강서구 개화동로19길 18,"",37.57569903,126.80317230,0.00,0,{전화예약가능},,0,1943025765,,true,2025-11-17 07:36:32.778708,2025-11-13 10:53:39.863888,2025-11-17 07:36:32.778711,11,26440,11500110
288,고양이역,,exhibition_cafe,반려동물전시카페,0507-1332-5290,인천광역시,옹진군,영흥면,내리 198-2,인천 옹진군 영흥면 영흥로251번길 25-75,"",37.25499437,126.48570725,0.00,0,{전화예약가능},,0,569837848,,true,2025-11-17 07:36:32.779328,2025-11-13 10:53:40.679913,2025-11-17 07:36:32.779331,28,28720,28720360
289,고양이놀이터 명동점,,exhibition_cafe,반려동물전시카페,"",서울특별시,중구,충무로2가,66-4,서울 중구 명동8길 37-14,"",37.56197608,126.98548991,0.00,0,{},,0,17522361,,true,2025-11-17 07:36:32.780018,2025-11-13 10:53:41.518546,2025-11-17 07:36:32.780021,11,31110,11140125
290,미어캣족장,,exhibition_cafe,반려동물전시카페,0503-7152-9360,서울특별시,광진구,자양동,9-31,서울 광진구 동일로20길 72,"",37.54022563,127.06745571,0.00,0,{전화예약가능},,0,382585102,,true,2025-11-17 07:36:32.780730,2025-11-13 10:53:42.336389,2025-11-17 07:36:32.780733,11,11215,30110111
291,고양이다락방 홍대점,,exhibition_cafe,반려동물전시카페,02-3142-3123,서울특별시,마포구,동교동,162-14,서울 마포구 홍익로6길 21,"",37.55544844,126.92295498,0.00,0,{전화예약가능},,0,17168360,,true,2025-11-17 07:36:32.781409,2025-11-13 10:53:43.175780,2025-11-17 07:36:32.781412,11,11440,41650106
266,돌봄애견카페,,exhibition_cafe,반려동물전시카페,042-542-7515,대전광역시,서구,관저동,1536,대전 서구 관저중로64번길 58,"",36.29735454,127.33848581,0.00,0,{전화예약가능},,0,1139028999,,true,2025-11-17 07:36:32.782100,2025-11-13 10:53:22.424061,2025-11-17 07:36:32.782102,30,30170,30170116
293,미어캣인더시티,,exhibition_cafe,반려동물전시카페,010-7561-9663,경기도,김포시,구래동,6883-15,경기 김포시 김포한강9로76번길 41,"",37.64448195,126.62725262,0.00,0,{전화예약가능},,0,85902848,,true,2025-11-17 07:36:32.784132,2025-11-13 10:53:44.792720,2025-11-17 07:36:32.784135,41,41570,41570109
294,고양이카페38.5,,exhibition_cafe,반려동물전시카페,031-529-6364,경기도,남양주시,별내동,826-7,경기 남양주시 별내3로 324,"",37.66629973,127.11755774,0.00,0,{전화예약가능},,0,27380635,,true,2025-11-17 07:36:32.784793,2025-11-13 10:53:45.609609,2025-11-17 07:36:32.784796,41,41360,41360111
295,양이랑커피랑,,exhibition_cafe,반려동물전시카페,053-985-4373,대구광역시,중구,삼덕동1가,17-15,대구 중구 동성로3길 39,"",35.86717109,128.59753812,0.00,0,{전화예약가능},,0,1975445671,,true,2025-11-17 07:36:32.785458,2025-11-13 10:53:46.479109,2025-11-17 07:36:32.785461,27,31110,27110105
296,노라쥬,,exhibition_cafe,반려동물전시카페,010-2911-2727,충청남도,공주시,정안면,인풍리 82-1,충남 공주시 정안면 인풍태성길 12,"",36.64008167,127.12011700,0.00,0,{전화예약가능},,0,463124112,,true,2025-11-17 07:36:32.786116,2025-11-13 10:53:47.356982,2025-11-17 07:36:32.786118,44,44150,44150370
298,못말리는고양이,,exhibition_cafe,반려동물전시카페,031-701-8838,경기도,성남시,분당구,서현동 269-1,경기 성남시 분당구 분당로53번길 21,"",37.38468495,127.12236953,0.00,0,{전화예약가능},,0,12994611,,true,2025-11-17 07:36:32.787525,2025-11-13 10:53:49.042532,2025-11-17 07:36:32.787528,41,41130,41135000
299,냥냥늉늉,,exhibition_cafe,반려동물전시카페,0507-1424-1664,부산광역시,수영구,민락동,181-228,부산 수영구 광안해변로 299,"",35.15684012,129.12607789,0.00,0,{전화예약가능},,0,635158456,,true,2025-11-17 07:36:32.788171,2025-11-13 10:53:49.855725,2025-11-17 07:36:32.788173,26,26500,41150106
300,집사의하루 강남점,,exhibition_cafe,반려동물전시카페,02-555-7984,서울특별시,강남구,역삼동,619-26,서울 강남구 테헤란로1길 40,"",37.50090575,127.02727641,0.00,0,{전화예약가능},,0,426256498,,true,2025-11-17 07:36:32.788782,2025-11-13 10:53:50.690670,2025-11-17 07:36:32.788785,11,11680,11680101
301,고양이다락방,,exhibition_cafe,반려동물전시카페,010-2618-9747,서울특별시,서대문구,창천동,33-36,서울 서대문구 연세로 25-1,"",37.55799112,126.93672036,0.00,0,{전화예약가능},,0,12811871,,true,2025-11-17 07:36:32.789613,2025-11-13 10:53:51.552414,2025-11-17 07:36:32.789616,11,11410,11410116
302,삼층고양이,,exhibition_cafe,반려동물전시카페,031-691-5579,경기도,평택시,합정동,965-8,경기 평택시 평택5로34번길 22,"",36.98953210,127.11278770,0.00,0,{전화예약가능},,0,1369026838,,true,2025-11-17 07:36:32.790602,2025-11-13 10:53:52.358505,2025-11-17 07:36:32.790605,41,41220,41220117
303,너즐,,exhibition_cafe,반려동물전시카페,02-567-6065,서울특별시,성동구,성수동1가,668-13,서울 성동구 서울숲6길 14,"",37.54752433,127.04303980,0.00,0,{전화예약가능},,0,273635948,,true,2025-11-17 07:36:32.791432,2025-11-13 10:53:53.185136,2025-11-17 07:36:32.791435,11,11200,11200114
304,제주캣월드,,exhibition_cafe,반려동물전시카페,"",제주특별자치도,서귀포시,남원읍,남원리 2452,제주특별자치도 서귀포시 남원읍 태위로 485,"",33.27578418,126.69941252,0.00,0,{},,0,1941900518,,true,2025-11-17 07:36:32.792168,2025-11-13 10:53:53.988026,2025-11-17 07:36:32.792171,50,50130,50130253
305,고양이동산,,exhibition_cafe,반려동물전시카페,031-964-5659,경기도,고양시,덕양구,원당동 153-7,경기 고양시 덕양구 호국로1121번길 155-17,"",37.68034923,126.86213949,0.00,0,{전화예약가능},,0,1088938039,,true,2025-11-17 07:36:32.792913,2025-11-13 10:53:54.784966,2025-11-17 07:36:32.792916,41,41280,41281000
306,고영주택,,exhibition_cafe,반려동물전시카페,0503-7151-0834,경기도,김포시,대곶면,율생리 323-3,경기 김포시 대곶면 종생로 10-3,"",37.64872147,126.58861060,0.00,0,{전화예약가능},,0,93263842,,true,2025-11-17 07:36:32.793753,2025-11-13 10:53:55.606762,2025-11-17 07:36:32.793756,41,41570,41570340
307,냥이시대,,exhibition_cafe,반려동물전시카페,031-919-2333,경기도,고양시,일산동구,장항동 756-3,경기 고양시 일산동구 중앙로1275번길 60-21,"",37.65979251,126.76884003,0.00,0,{전화예약가능},,0,15889249,,true,2025-11-17 07:36:32.794615,2025-11-13 10:53:56.431228,2025-11-17 07:36:32.794619,41,41280,41285000
308,루프캣미 고양이카페 명동점,,exhibition_cafe,반려동물전시카페,0503-7150-6869,서울특별시,중구,충무로2가,11-1,서울 중구 명동8가길 27,"",37.56200053,126.98656401,0.00,0,{전화예약가능},,0,1331734666,,true,2025-11-17 07:36:32.795357,2025-11-13 10:53:57.261095,2025-11-17 07:36:32.795360,11,31110,11140125
309,집사의하루 혜화점,,exhibition_cafe,반려동물전시카페,010-7535-7984,서울특별시,종로구,명륜2가,192-3,서울 종로구 창경궁로 242-1,"",37.58312332,126.99915655,0.00,0,{전화예약가능},,0,1740137502,,true,2025-11-17 07:36:32.796117,2025-11-13 10:53:58.113983,2025-11-17 07:36:32.796120,11,11110,11110171
310,집사의하루 서면점,,exhibition_cafe,반려동물전시카페,051-817-7984,부산광역시,부산진구,부전동,168-182,부산 부산진구 중앙대로702번길 15,"",35.15550572,129.06005481,0.00,0,{전화예약가능},,0,2007239981,,true,2025-11-17 07:36:32.796806,2025-11-13 10:53:58.927868,2025-11-17 07:36:32.796810,26,26230,52180117
311,고양이카페 모카 강남점,,exhibition_cafe,반려동물전시카페,"",서울특별시,강남구,역삼동,816-6,서울 강남구 테헤란로1길 29,"",37.50010386,127.02728856,0.00,0,{},,0,423350309,,true,2025-11-17 07:36:32.797549,2025-11-13 10:53:59.735559,2025-11-17 07:36:32.797552,11,11680,11680101
312,아이캣유,,exhibition_cafe,반려동물전시카페,"",충청북도,청주시,흥덕구,봉명동 729,충북 청주시 흥덕구 직지대로 635,"",36.64329671,127.46345907,0.00,0,{},,0,1061538766,,true,2025-11-17 07:36:32.798217,2025-11-13 10:54:00.541266,2025-11-17 07:36:32.798220,43,43110,43113000
313,집사의하루 건대점,,exhibition_cafe,반려동물전시카페,070-7585-7983,서울특별시,광진구,화양동,9-89,서울 광진구 아차산로29길 18,"",37.54168999,127.06860666,0.00,0,{전화예약가능},,0,1955753648,,true,2025-11-17 07:36:32.798924,2025-11-13 10:54:01.339087,2025-11-17 07:36:32.798926,11,11215,11215107
314,양이양이,,exhibition_cafe,반려동물전시카페,051-903-0200,부산광역시,금정구,장전동,414-31,부산 금정구 금정로68번길 31-4,"",35.23050336,129.08835340,0.00,0,{전화예약가능},,0,26412116,,true,2025-11-17 07:36:32.799628,2025-11-13 10:54:02.158765,2025-11-17 07:36:32.799631,26,26410,26410108
316,나비야,,exhibition_cafe,반려동물전시카페,010-2929-0405,경상남도,김해시,관동동,447-10,경남 김해시 덕정로4번길 37-4,"",35.17629222,128.78974558,0.00,0,{전화예약가능},,0,27233469,,true,2025-11-17 07:36:32.801163,2025-11-13 10:54:03.786992,2025-11-17 07:36:32.801166,48,48250,48250130
317,냥카페묘연,,exhibition_cafe,반려동물전시카페,070-4048-0948,서울특별시,금천구,시흥동,991-5,서울 금천구 시흥대로 189,"",37.45063923,126.90146200,0.00,0,{전화예약가능},,0,921177814,,true,2025-11-17 07:36:32.801938,2025-11-13 10:54:04.596681,2025-11-17 07:36:32.801940,11,11545,41131115
318,카페커피캣,,exhibition_cafe,반려동물전시카페,031-308-0280,경기도,화성시,병점동,382-2,경기 화성시 떡전골로 96-4,"",37.20699747,127.03431347,0.00,0,{전화예약가능},,0,897838730,,true,2025-11-17 07:36:32.802628,2025-11-13 10:54:05.403500,2025-11-17 07:36:32.802631,41,41590,41590117
320,콩볶는야옹이,,exhibition_cafe,반려동물전시카페,070-7557-1267,인천광역시,부평구,부평동,534-61,인천 부평구 경원대로 1360,"",37.49099202,126.71992904,0.00,0,{전화예약가능},,0,18637234,,true,2025-11-17 07:36:32.803306,2025-11-13 10:54:07.021468,2025-11-17 07:36:32.803309,28,28237,28237101
321,식빵굽냥,,exhibition_cafe,반려동물전시카페,070-4095-6123,경기도,평택시,비전동,1055,경기 평택시 비전9길 41,"",37.00357586,127.11141531,0.00,0,{전화예약가능},,0,445998206,,true,2025-11-17 07:36:32.803947,2025-11-13 10:54:07.844325,2025-11-17 07:36:32.803949,41,41220,41220118
322,고양이네생선가게,,exhibition_cafe,반려동물전시카페,031-247-4948,경기도,수원시,팔달구,매산로2가 27-13,경기 수원시 팔달구 향교로 29-1,"",37.26873123,127.00428874,0.00,0,{전화예약가능},,0,15257883,,true,2025-11-17 07:36:32.804629,2025-11-13 10:54:08.654847,2025-11-17 07:36:32.804632,41,41110,41115000
1233,도그마루 강아지고양이 김해창원점,,adoption,반려동물분양,1566-8713,경상남도,창원시,성산구,대원동 36-5,경남 창원시 성산구 대원로 87,"",35.23426863,128.65183519,0.00,0,{전화예약가능},,0,1529292342,,true,2025-11-17 07:36:32.805486,2025-11-13 11:09:28.765467,2025-11-17 07:36:32.805488,48,48120,48123000
325,커피타는고양이,,exhibition_cafe,반려동물전시카페,"",서울특별시,강북구,미아동,35-27,서울 강북구 도봉로 34-8,"",37.61227357,127.03082015,0.00,0,{},,0,1307504751,,true,2025-11-17 07:36:32.806977,2025-11-13 10:54:11.155070,2025-11-17 07:36:32.806980,11,11305,11305101
326,냥이주택,,exhibition_cafe,반려동물전시카페,0507-1406-1332,서울특별시,관악구,봉천동,938-12,서울 관악구 은천로11길 11,"",37.48667489,126.94183704,0.00,0,{전화예약가능},,0,952094038,,true,2025-11-17 07:36:32.807731,2025-11-13 10:54:11.977595,2025-11-17 07:36:32.807734,11,11620,11620101
327,꽁냥꽁냥,,exhibition_cafe,반려동물전시카페,0502-5552-5404,서울특별시,노원구,공릉동,499-41,서울 노원구 동일로 1058,"",37.62460899,127.07360359,0.00,0,{전화예약가능},,0,669982550,,true,2025-11-17 07:36:32.808432,2025-11-13 10:54:12.820457,2025-11-17 07:36:32.808435,11,11350,11350103
328,냥이싸롱,,exhibition_cafe,반려동물전시카페,043-223-0245,충청북도,청주시,상당구,북문로1가 162-2,충북 청주시 상당구 성안로 10,"",36.63607511,127.48892261,0.00,0,{전화예약가능},,0,57097434,,true,2025-11-17 07:36:32.809220,2025-11-13 10:54:13.703965,2025-11-17 07:36:32.809224,43,43110,43111000
329,댕댕냥냥 부천점,,exhibition_cafe,반려동물전시카페,032-668-1006,경기도,부천시,원미구,심곡동 174-6,경기 부천시 원미구 부천로9번길 29,"",37.48539387,126.78129913,0.00,0,{전화예약가능},,0,2115740693,,true,2025-11-17 07:36:32.810002,2025-11-13 10:54:14.538981,2025-11-17 07:36:32.810005,41,41190,
330,랙돌카페냐옹,,exhibition_cafe,반려동물전시카페,032-468-8482,인천광역시,남동구,구월동,1518-1,인천 남동구 인하로 631,"",37.44313799,126.71703832,0.00,0,{전화예약가능},,0,130208227,,true,2025-11-17 07:36:32.810956,2025-11-13 10:54:15.494548,2025-11-17 07:36:32.810959,28,28200,28200101
331,마이펫카페,,exhibition_cafe,반려동물전시카페,010-9969-8909,경기도,광주시,목현동,249-15,경기 광주시 이배재로 358,"",37.43562757,127.22010058,0.00,0,{전화예약가능},,0,1083745084,,true,2025-11-17 07:36:32.811705,2025-11-13 10:54:16.332757,2025-11-17 07:36:32.811708,41,41610,41610106
332,달빛아래 펫카페,,exhibition_cafe,반려동물전시카페,032-832-7942,인천광역시,연수구,송도동,29-2,인천 연수구 아트센터대로168번길 101,"",37.40529165,126.62787946,0.00,0,{전화예약가능},,0,2087729736,,true,2025-11-17 07:36:32.812488,2025-11-13 10:54:17.162103,2025-11-17 07:36:32.812492,28,28185,47111104
333,펫빌리지애견카페 본점,,exhibition_cafe,반려동물전시카페,052-256-5544,울산광역시,중구,성남동,172-4,울산 중구 중앙길 90-2,"",35.55511665,129.31852830,0.00,0,{전화예약가능},,0,669642223,,true,2025-11-17 07:36:32.813370,2025-11-13 10:54:17.981592,2025-11-17 07:36:32.813373,31,31110,51230119
334,펫카페오복,,exhibition_cafe,반려동물전시카페,010-8519-5659,전라남도,순천시,조례동,373-5,전남 순천시 조례연동길 18,"",34.95902649,127.52883862,0.00,0,{전화예약가능},,0,1511852977,,true,2025-11-17 07:36:32.814167,2025-11-13 10:54:18.829268,2025-11-17 07:36:32.814170,46,46150,46150133
335,피터펫카페 일산점,,exhibition_cafe,반려동물전시카페,031-922-2440,경기도,고양시,일산동구,장항동 764,경기 고양시 일산동구 무궁화로 32-34,"",37.66156784,126.76858632,0.00,0,{전화예약가능},,0,1567215208,,true,2025-11-17 07:36:32.814970,2025-11-13 10:54:19.663395,2025-11-17 07:36:32.814973,41,41280,41285000
336,애니펫애견카페,,exhibition_cafe,반려동물전시카페,051-755-1312,부산광역시,수영구,광안동,1026-12,부산 수영구 망미로7번길 69,"",35.17097397,129.10885353,0.00,0,{전화예약가능},,0,25888470,,true,2025-11-17 07:36:32.815774,2025-11-13 10:54:20.502531,2025-11-17 07:36:32.815777,26,26500,26500104
337,펫라이프 갤러리카페,,exhibition_cafe,반려동물전시카페,032-719-8423,인천광역시,남동구,수산동,140-9,인천 남동구 찬우물로33번길 30,"",37.43731879,126.72254387,0.00,0,{전화예약가능},,0,1701647718,,true,2025-11-17 07:36:32.816647,2025-11-13 10:54:21.320834,2025-11-17 07:36:32.816650,28,28200,28200108
338,포포즈펫카페,,exhibition_cafe,반려동물전시카페,041-561-4312,충청남도,천안시,동남구,성황동 10-10,충남 천안시 동남구 대흥로 324,"",36.81664498,127.15098463,0.00,0,{전화예약가능},,0,27479409,,true,2025-11-17 07:36:32.817497,2025-11-13 10:54:22.127083,2025-11-17 07:36:32.817500,44,44130,44131000
339,펫몽드카페드봉,,exhibition_cafe,반려동물전시카페,061-745-2067,전라남도,순천시,조곡동,157-4,전남 순천시 팔마로 106-1,"",34.94566421,127.49995142,0.00,0,{전화예약가능},,0,1703108234,,true,2025-11-17 07:36:32.818351,2025-11-13 10:54:22.955818,2025-11-17 07:36:32.818355,46,46150,46150111
340,더펫애견카페,,exhibition_cafe,반려동물전시카페,061-791-8977,전라남도,광양시,마동,1103-1,전남 광양시 사동로 252,"",34.95201292,127.69535870,0.00,0,{전화예약가능},,0,1320486434,,true,2025-11-17 07:36:32.819092,2025-11-13 10:54:23.807355,2025-11-17 07:36:32.819095,46,46230,52140112
341,펫인쥬카페&라운지,,exhibition_cafe,반려동물전시카페,"",경기도,의정부시,의정부동,16-1,경기 의정부시 호국로 1336,"",37.74406476,127.05235042,0.00,0,{},,0,877292139,,true,2025-11-17 07:36:32.819924,2025-11-13 10:54:24.648982,2025-11-17 07:36:32.819927,41,41150,41150101
343,보네르펫카페 주차장,,exhibition_cafe,반려동물전시카페,"",충청남도,공주시,반포면,온천리 161-4,"","",36.38666862,127.25666067,0.00,0,{주차가능},,0,436694658,,true,2025-11-17 07:36:32.821508,2025-11-13 10:54:26.277332,2025-11-17 07:36:32.821511,44,44150,44150340
345,3D앤북 입체라떼와펫이있는 만화카페,,exhibition_cafe,반려동물전시카페,032-833-2809,인천광역시,연수구,송도동,3-26,인천 연수구 해돋이로 108,"",37.39175049,126.65038823,0.00,0,{전화예약가능},,0,1876557039,,true,2025-11-17 07:36:32.823292,2025-11-13 10:54:27.896774,2025-11-17 07:36:32.823295,28,28185,47111104
346,카페펫 좋은날,,exhibition_cafe,반려동물전시카페,"",인천광역시,부평구,부평동,431-12,인천 부평구 부평대로 138,"",37.50378035,126.72199841,0.00,0,{},,0,776241642,,true,2025-11-17 07:36:32.824206,2025-11-13 10:54:28.716676,2025-11-17 07:36:32.824210,28,28237,28237101
347,카페&갤러리펫,,exhibition_cafe,반려동물전시카페,031-944-3164,경기도,파주시,상지석동,133-43,경기 파주시 상지석길 404-3,"",37.72594190,126.79298732,0.00,0,{전화예약가능},,0,1866891455,,true,2025-11-17 07:36:32.825107,2025-11-13 10:54:29.518529,2025-11-17 07:36:32.825111,41,41480,41480111
348,애견카페애견유치원 펫레터,,exhibition_cafe,반려동물전시카페,031-655-6560,경기도,평택시,세교동,233,경기 평택시 은실고가길 171,"",37.00624484,127.07747033,0.00,0,{전화예약가능},,0,1294857113,,true,2025-11-17 07:36:32.825937,2025-11-13 10:54:30.327171,2025-11-17 07:36:32.825940,41,41220,41370113
349,젠틀펫,,exhibition_cafe,반려동물전시카페,053-586-3512,대구광역시,서구,중리동,1136-158,대구 서구 와룡로66길 64,"",35.86198996,128.54459085,0.00,0,{전화예약가능},,0,1089188850,,true,2025-11-17 07:36:32.826757,2025-11-13 10:54:31.133609,2025-11-17 07:36:32.826760,27,30170,41550133
350,펫라운지,,exhibition_cafe,반려동물전시카페,010-9674-1441,경기도,군포시,당정동,1011-1,경기 군포시 고산로211번길 26,"",37.34380235,126.95023548,0.00,0,{전화예약가능},,0,2079301314,,true,2025-11-17 07:36:32.827640,2025-11-13 10:54:31.932344,2025-11-17 07:36:32.827643,41,41410,41450107
351,오즈펫리조트,,exhibition_cafe,반려동물전시카페,010-8466-5274,경기도,가평군,청평면,호명리 339-20,경기 가평군 청평면 호반로 774,"",37.70808725,127.47070001,0.00,0,{전화예약가능},,0,1636173043,,true,2025-11-17 07:36:32.828462,2025-11-13 10:54:32.735166,2025-11-17 07:36:32.828465,41,41820,41820325
352,리리앤펫,,exhibition_cafe,반려동물전시카페,02-6368-4473,서울특별시,강북구,번동,415-1,서울 강북구 한천로131길 33,"",37.63791122,127.02688569,0.00,0,{전화예약가능},,0,401079774,,true,2025-11-17 07:36:32.829192,2025-11-13 10:54:33.542272,2025-11-17 07:36:32.829194,11,11305,11305102
353,마운틴펫 본점,,exhibition_cafe,반려동물전시카페,041-751-4435,충청남도,금산군,금성면,두곡리 30-14,충남 금산군 금성면 마수로 407-5,"",36.14819334,127.46404801,0.00,0,{전화예약가능},,0,1236010763,,true,2025-11-17 07:36:32.829840,2025-11-13 10:54:34.349400,2025-11-17 07:36:32.829843,44,44710,48850420
354,펌킨펫하우스 서울숲,,exhibition_cafe,반려동물전시카페,02-994-4000,서울특별시,성동구,성수동1가,656-1748,서울 성동구 상원1길 22,"",37.54569949,127.04851336,0.00,0,{전화예약가능},,0,793978246,,true,2025-11-17 07:36:32.830476,2025-11-13 10:54:35.176828,2025-11-17 07:36:32.830479,11,11200,11200114
355,그라운드펫,,exhibition_cafe,반려동물전시카페,010-8244-5153,경상남도,밀양시,하남읍,귀명리 165,경남 밀양시 하남읍 양명길 999-16,"",35.39364536,128.71536905,0.00,0,{전화예약가능},,0,1777476528,,true,2025-11-17 07:36:32.831092,2025-11-13 10:54:35.998968,2025-11-17 07:36:32.831095,48,48270,48270253
